Datetime,Tamb,RH,GHI,POA,Pac,Pdc,Tmod
10/31/23 3:30,25.64,12.75,0,0,0.003,0,21.34
10/31/23 4:00,25.99,15.82,0,0,0.003,0,20.59
10/31/23 4:30,26,16.71,0,0,0.003,0,19.62
10/31/23 5:00,25.71,18.55,0,0,0.003,0,18.46
10/31/23 5:30,25.24,24.22,0,0,0.004,0,17.64
10/31/23 6:00,24.66,25.85,0,0,0.003,0,16.41
10/31/23 6:30,23.95,26.6,0.007,0.006,0.003,0.002,15.87
10/31/23 7:00,23.39,23.94,0.029,0.029,0.003,0.024,16.62
10/31/23 7:30,23.32,20.33,0.057,0.061,0.014,0.057,18.67
10/31/23 8:00,23.74,17.87,0.083,0.088,0.061,0.086,21.25
10/31/23 8:30,24.53,13.81,0.184,0.217,0.19,0.222,26.39
10/31/23 9:00,26.25,10.71,0.24,0.254,0.227,0.26,33.1
10/31/23 9:30,28.66,6.272,0.323,0.357,0.321,0.36,37.01
10/31/23 10:00,30.98,4.635,0.255,0.246,0.214,0.246,37.13
10/31/23 10:30,32.36,4.84,0.162,0.145,0.12,0.145,33.5
10/31/23 11:00,32.73,3.34,0.109,0.098,0.079,0.103,30.5
10/31/23 11:30,32.68,26.99,0.061,0.043,0.006,0.059,26.58
10/31/23 12:00,31.6,23.11,0.05,0.042,0.004,0.052,21.69
10/31/23 12:30,29.8,16.6,0.073,0.078,0.06,0.087,22.71
10/31/23 13:00,29.01,17.39,0.111,0.119,0.103,0.129,26.87
10/31/23 13:30,29.16,13.5,0.177,0.174,0.158,0.188,30.68
10/31/23 14:00,29.88,14.86,0.109,0.1,0.087,0.112,28.71
10/31/23 14:30,30.15,24.06,0.094,0.086,0.077,0.102,23.94
10/31/23 15:00,29.87,14.31,0.068,0.067,0.038,0.071,25.23
10/31/23 15:30,29.74,22.94,0.029,0.025,0.004,0.027,25.31
10/31/23 16:00,29.4,37.49,0.014,0.011,0.004,0.012,21.52
10/31/23 16:30,28.44,37.16,0.007,0.006,0.004,0.002,20.8
10/31/23 17:00,27.6,38.87,0.002,0.001,0.005,0.001,21.1
10/31/23 17:30,27.03,38.32,0,0,0.005,0,20.48
10/31/23 18:00,26.54,35.9,0,0,0.005,0,20.08
10/31/23 18:30,26.19,35.25,0,0,0.005,0,20.2
10/31/23 19:00,25.95,35.39,0,0,0.005,0,20.09
10/31/23 19:30,25.72,34.44,0,0,0.005,0,19.79
10/31/23 20:00,25.49,34.85,0,0,0.005,0,19.82
10/31/23 20:30,25.32,30.97,0,0,0.005,0,19.88
10/31/23 21:00,25.26,29.54,0,0,0.005,0,19.77
10/31/23 21:30,25.18,28.92,0,0,0.004,0,19.91
10/31/23 22:00,25.14,35.06,0,0,0.005,0,19.8
10/31/23 22:30,24.98,34.79,0,0,0.005,0,18.43
10/31/23 23:00,24.65,33.46,0,0,0.005,0,17.89
10/31/23 23:30,24.3,33.15,0,0,0.004,0,18.34
11/1/23 0:00,24.12,35.61,0,0,0.004,0,18.52
11/1/23 0:30,24.07,36.77,0,0,0.004,0,18.26
11/1/23 1:00,23.97,37.31,0,0,0.004,0,17.7
11/1/23 1:30,23.77,36.7,0,0,0.004,0,17.12
11/1/23 2:00,23.51,37.04,0,0,0.004,0,17.51
11/1/23 2:30,23.36,41.68,0,0,0.004,0,17.59
11/1/23 3:00,23.2,42.29,0,0,0.004,0,16.84
11/1/23 3:30,22.99,43.11,0,0,0.004,0,16.7
11/1/23 4:00,22.79,41.13,0,0,0.004,0,16.4
11/1/23 4:30,22.75,28,0,0.001,0.004,0,17.58
11/1/23 5:00,22.97,26.33,0,0,0.004,0,17.53
11/1/23 5:30,23.19,26.6,0,0.001,0.004,0,18.45
11/1/23 6:00,23.58,37.18,0,0,0.005,0,19.55
11/1/23 6:30,24.13,43.66,0.014,0.013,0.005,0.007,20.19
11/1/23 7:00,24.76,42.91,0.063,0.063,0.029,0.063,21.95
11/1/23 7:30,25.55,39.55,0.092,0.094,0.07,0.096,23.79
11/1/23 8:00,26.27,38.6,0.101,0.104,0.08,0.104,24.14
11/1/23 8:30,26.93,34.44,0.162,0.166,0.141,0.169,26.62
11/1/23 9:00,27.78,31.91,0.152,0.149,0.124,0.152,27.98
11/1/23 9:30,28.63,28.84,0.187,0.192,0.167,0.197,29.18
11/1/23 10:00,29.5,14.79,0.35,0.417,0.382,0.427,36.33
11/1/23 10:30,30.79,14.66,0.274,0.297,0.27,0.306,36.42
11/1/23 11:00,31.88,15.41,0.436,0.511,0.46,0.511,39.52
11/1/23 11:30,33.01,8.72,0.232,0.232,0.203,0.236,36.33
11/1/23 12:00,33.43,2.999,0.254,0.286,0.256,0.292,34.92
11/1/23 12:30,33.88,3.714,0.235,0.247,0.219,0.251,36.63
11/1/23 13:00,34.37,16.01,0.123,0.118,0.105,0.131,32.95
11/1/23 13:30,33.85,13.9,0.285,0.33,0.313,0.353,31.31
11/1/23 14:00,33.38,6.815,0.317,0.407,0.358,0.402,39.79
11/1/23 14:30,33.54,7.088,0.154,0.165,0.137,0.166,35.97
11/1/23 15:00,33.55,4.225,0.262,0.336,0.29,0.329,36.93
11/1/23 15:30,33.83,3.408,0.151,0.198,0.162,0.193,35.73
11/1/23 16:00,33.91,4.498,0.11,0.148,0.114,0.141,32.42
11/1/23 16:30,33.42,10.43,0.052,0.064,0.026,0.059,28.78
11/1/23 17:00,32.37,15.41,0.009,0.008,0.001,0.007,24.23
11/1/23 17:30,30.79,17.11,0,0,0.004,0,21.33
11/1/23 18:00,29.12,24.14,0,0,0.004,0,20.02
11/1/23 18:30,27.85,29.66,0,0,0.004,0,19.8
11/1/23 19:00,27.07,34.67,0,0,0.005,0,19.51
11/1/23 19:30,26.49,39.14,0,0,0.005,0,18.91
11/1/23 20:00,26.04,42.48,0,0,0.005,0,18.73
11/1/23 20:30,25.67,43.85,0,0,0.005,0,19.14
11/1/23 21:00,25.47,43.79,0,0,0.005,0,19.64
11/1/23 21:30,25.43,44.68,0,0,0.005,0,19.61
11/1/23 22:00,25.38,44.13,0,0,0.005,0,19.27
11/1/23 22:30,25.28,44.67,0,0,0.005,0,18.94
11/1/23 23:00,25.11,44.07,0,0,0.005,0,18.93
11/1/23 23:30,24.89,45.77,0,0,0.005,0,18.42
11/2/23 0:00,24.65,45.7,0,0,0.005,0,18.32
11/2/23 0:30,24.42,46.52,0,0,0.005,0,17.85
11/2/23 1:00,24.1,48.29,0,0,0.005,0,17.01
11/2/23 1:30,23.62,48.5,0,0,0.005,0,16.69
11/2/23 2:00,23.17,50.24,0,0,0.004,0,15.91
11/2/23 2:30,22.77,50.07,0,0,0.004,0,16.48
11/2/23 3:00,22.56,51.16,0,0,0.005,0,16.03
11/2/23 3:30,22.38,53.07,0,0,0.004,0,15.99
11/2/23 4:00,22.21,53.93,0,0,0.004,0,15.47
11/2/23 4:30,22.03,53.42,0,0,0.004,0,16.21
11/2/23 5:00,22.05,53.97,0,0,0.004,0,16.25
11/2/23 5:30,22.03,54.03,0,0,0.005,0,16
11/2/23 6:00,21.96,54.31,0,0,0.005,0,15.81
11/2/23 6:30,21.83,54.85,0.008,0.008,0.004,0.005,15.12
11/2/23 7:00,21.72,54.99,0.056,0.062,0.018,0.049,16.32
11/2/23 7:30,22.06,51.58,0.155,0.204,0.181,0.212,20.09
11/2/23 8:00,23.14,40.59,0.22,0.292,0.281,0.318,25.18
11/2/23 8:30,24.98,34.37,0.324,0.422,0.398,0.443,34.97
11/2/23 9:00,27.28,30.75,0.386,0.511,0.473,0.524,39.75
11/2/23 9:30,29.47,27.34,0.471,0.618,0.563,0.622,44.21
11/2/23 10:00,31.16,18,0.571,0.742,0.654,0.723,48.7
11/2/23 10:30,32.77,19.15,0.581,0.749,0.655,0.724,49.32
11/2/23 11:00,33.65,15.13,0.564,0.714,0.621,0.688,47.83
11/2/23 11:30,34.3,12.88,0.54,0.688,0.598,0.663,48.24
11/2/23 12:00,34.85,10.7,0.519,0.643,0.557,0.619,46.95
11/2/23 12:30,35.58,11.48,0.518,0.649,0.56,0.621,47.97
11/2/23 13:00,35.38,7.223,0.404,0.48,0.423,0.474,39.55
11/2/23 13:30,35.52,9.2,0.55,0.745,0.645,0.711,47.45
11/2/23 14:00,36.28,11.99,0.403,0.543,0.472,0.525,43.8
11/2/23 14:30,36.29,18.94,0.442,0.61,0.532,0.589,40.7
11/2/23 15:00,35.29,19.35,0.314,0.461,0.402,0.447,36.03
11/2/23 15:30,33.89,18.95,0.226,0.343,0.29,0.328,33.59
11/2/23 16:00,32.57,22.22,0.092,0.11,0.069,0.104,28.18
11/2/23 16:30,31.03,23.31,0.037,0.035,0.004,0.033,24.3
11/2/23 17:00,29.59,23.11,0.005,0.004,0.004,0.002,22.73
11/2/23 17:30,28.48,25.43,0,0,0.004,0,22.08
11/2/23 18:00,27.72,27.82,0,0,0.004,0,21.33
11/2/23 18:30,27.2,30.14,0,0,0.005,0,20.99
11/2/23 19:00,26.87,31.5,0,0,0.005,0,20.95
11/2/23 19:30,26.63,32.32,0,0,0.005,0,20.79
11/2/23 20:00,26.45,33.14,0,0,0.005,0,20.47
11/2/23 20:30,26.26,35.97,0,0,0.005,0,19.74
11/2/23 21:00,25.98,39.62,0,0,0.005,0,18.36
11/2/23 21:30,25.5,42.7,0,0,0.005,0,17.37
11/2/23 22:00,24.86,44.88,0,0,0.005,0,16.42
11/2/23 22:30,24.14,46.66,0,0,0.004,0,15.84
11/2/23 23:00,23.44,47.82,0,0,0.004,0,15.41
11/2/23 23:30,22.82,48.7,0,0,0.004,0,15.16
11/3/23 0:00,22.3,49.6,0,0,0.004,0,14.61
11/3/23 0:30,21.81,47.86,0,0,0.004,0,14.82
11/3/23 1:00,21.54,46.94,0,0,0.004,0,14.56
11/3/23 1:30,21.33,49.46,0,0,0.004,0,13.94
11/3/23 2:00,21,50.36,0,0,0.004,0,13.76
11/3/23 2:30,20.65,49.81,0,0,0.004,0,13.52
11/3/23 3:00,20.33,49.74,0,0,0.004,0,13.19
11/3/23 3:30,20.05,47.63,0,0,0.004,0,13.13
11/3/23 4:00,19.82,47.01,0,0,0.003,0,12.79
11/3/23 4:30,19.65,42.85,0,0,0.004,0,12.9
11/3/23 5:00,19.54,42.92,0,0,0.003,0,12.57
11/3/23 5:30,19.38,44.76,0,0,0.003,0,12.52
11/3/23 6:00,19.25,45.45,0,0,0.004,0,12.26
11/3/23 6:30,19.13,43.4,0.009,0.01,0.003,0.006,12.53
11/3/23 7:00,19.24,40.46,0.06,0.081,0.022,0.057,14.22
11/3/23 7:30,19.89,31.32,0.155,0.211,0.191,0.223,19
11/3/23 8:00,21.55,24.36,0.244,0.341,0.322,0.361,28.22
11/3/23 8:30,24.14,27.22,0.34,0.461,0.433,0.48,35.68
11/3/23 9:00,27.02,21.99,0.423,0.574,0.527,0.584,39.3
11/3/23 9:30,29.51,19.77,0.496,0.669,0.605,0.667,44.16
11/3/23 10:00,31.41,13.57,0.559,0.751,0.663,0.732,47.93
11/3/23 10:30,32.83,11.45,0.607,0.815,0.706,0.78,50.92
11/3/23 11:00,34.06,8.38,0.643,0.862,0.736,0.813,52.29
11/3/23 11:30,34.91,8.07,0.658,0.888,0.753,0.831,54.31
11/3/23 12:00,35.23,7.359,0.675,0.902,0.761,0.841,54.15
11/3/23 12:30,35.72,6.882,0.58,0.764,0.654,0.722,52.94
11/3/23 13:00,35.82,5.928,0.512,0.662,0.57,0.631,49.24
11/3/23 13:30,35.38,7.905,0.255,0.292,0.258,0.294,39.29
11/3/23 14:00,34.29,6.474,0.3,0.359,0.323,0.363,36.93
11/3/23 14:30,34.02,6.611,0.347,0.456,0.402,0.449,40.83
11/3/23 15:00,34.5,9,0.393,0.555,0.482,0.534,45.96
11/3/23 15:30,34.85,8.11,0.259,0.389,0.33,0.371,40.5
11/3/23 16:00,34.59,11.79,0.143,0.23,0.178,0.209,33.91
11/3/23 16:30,33.52,16.83,0.057,0.087,0.029,0.06,28.17
11/3/23 17:00,31.88,17.25,0.008,0.006,0.002,0.005,23.96
11/3/23 17:30,30.33,20.59,0,0,0.004,0,22.25
11/3/23 18:00,29.15,28.16,0,0,0.004,0,21.61
11/3/23 18:30,28.27,32.66,0,0,0.004,0,20.9
11/3/23 19:00,27.57,35.73,0,0,0.005,0,20.33
11/3/23 19:30,27.02,38.87,0,0,0.005,0,19.25
11/3/23 20:00,26.45,40.91,0,0,0.005,0,18.38
11/3/23 20:30,25.82,42.96,0,0,0.005,0,17.67
11/3/23 21:00,25.18,44.95,0,0,0.005,0,17.35
11/3/23 21:30,24.59,46.32,0,0,0.005,0,17.21
11/3/23 22:00,24.1,47.89,0,0,0.005,0,16.79
11/3/23 22:30,23.68,47.61,0,0,0.005,0,17.08
11/3/23 23:00,23.38,49.42,0,0,0.004,0,16.05
11/3/23 23:30,22.98,51.91,0,0,0.005,0,15.94
11/4/23 0:00,22.63,51.57,0,0,0.004,0,16.02
11/4/23 0:30,22.35,53.48,0,0,0.004,0,15.65
11/4/23 1:00,22.1,53.15,0,0,0.004,0,15.95
11/4/23 1:30,21.95,53.63,0,0,0.004,0,15.31
11/4/23 2:00,21.72,53.73,0,0,0.004,0,14.75
11/4/23 2:30,21.44,54.17,0,0,0.004,0,14.44
11/4/23 3:00,21.1,54.75,0,0,0.004,0,14.19
11/4/23 3:30,20.76,55.3,0,0,0.004,0,13.89
11/4/23 4:00,20.52,55.13,0,0,0.004,0,13.84
11/4/23 4:30,20.31,56.36,0,0,0.004,0,13.65
11/4/23 5:00,20.11,56.29,0,0,0.004,0,13.34
11/4/23 5:30,19.89,56.53,0,0,0.004,0,13.08
11/4/23 6:00,19.64,57.45,0,0,0.004,0,12.64
11/4/23 6:30,19.39,61.75,0.008,0.008,0.004,0.005,12.89
11/4/23 7:00,19.41,60.15,0.072,0.074,0.019,0.053,14.53
11/4/23 7:30,19.96,58.27,0.166,0.206,0.194,0.227,18.92
11/4/23 8:00,21.29,43.9,0.216,0.335,0.324,0.364,24.71
11/4/23 8:30,23.51,30.83,0.33,0.461,0.434,0.482,33.57
11/4/23 9:00,26.12,28.98,0.421,0.568,0.524,0.58,40.9
11/4/23 9:30,28.59,30,0.509,0.681,0.617,0.681,43.8
11/4/23 10:00,30.22,27.51,0.497,0.658,0.588,0.652,44.53
11/4/23 10:30,31.5,21.54,0.599,0.789,0.685,0.757,49.67
11/4/23 11:00,32.68,17.58,0.629,0.845,0.725,0.8,51.54
11/4/23 11:30,33.79,17.04,0.541,0.729,0.63,0.696,50.26
11/4/23 12:00,34.5,12.4,0.632,0.867,0.735,0.813,52.75
11/4/23 12:30,35.26,12.61,0.616,0.85,0.718,0.794,53.7
11/4/23 13:00,35.75,13.36,0.575,0.802,0.681,0.753,52.16
11/4/23 13:30,35.87,10.77,0.519,0.734,0.631,0.695,50.82
11/4/23 14:00,35.92,11.52,0.441,0.634,0.55,0.608,47.94
11/4/23 14:30,35.76,12.4,0.39,0.577,0.501,0.554,45.98
11/4/23 15:00,35.32,11.24,0.27,0.405,0.348,0.389,40.71
11/4/23 15:30,34.8,16.01,0.214,0.327,0.274,0.311,37.61
11/4/23 16:00,33.75,19.22,0.127,0.201,0.15,0.18,31.73
11/4/23 16:30,32.19,24.34,0.051,0.076,0.022,0.053,27.06
11/4/23 17:00,30.57,28.7,0.007,0.006,0.004,0.004,23.44
11/4/23 17:30,29.32,31.98,0,0,0.005,0,21.41
11/4/23 18:00,28.3,32.94,0,0,0.004,0,21.03
11/4/23 18:30,27.59,34.91,0,0,0.005,0,20.57
11/4/23 19:00,27.06,38.46,0,0,0.005,0,19.02
11/4/23 19:30,26.4,41.46,0,0,0.005,0,17.94
11/4/23 20:00,25.65,41.47,0,0,0.005,0,17.32
11/4/23 20:30,24.99,44.34,0,0,0.005,0,16.73
11/4/23 21:00,24.32,46.18,0,0,0.005,0,15.89
11/4/23 21:30,23.67,48.02,0,0,0.005,0,15.54
11/4/23 22:00,23.12,48.23,0,0,0.004,0,15.21
11/4/23 22:30,22.6,50.34,0,0,0.005,0,14.99
11/4/23 23:00,22.17,50.83,0,0,0.004,0,14.74
11/4/23 23:30,21.84,51.85,0,0,0.004,0,14.58
11/5/23 0:00,21.55,54.51,0,0,0.005,0,15.15
11/5/23 0:30,21.45,54.04,0,0,0.004,0,14.7
11/5/23 1:00,21.21,54.92,0,0,0.004,0,14.08
11/5/23 1:30,20.93,55.34,0,0,0.004,0,13.76
11/5/23 2:00,20.63,55.61,0,0,0.004,0,13.59
11/5/23 2:30,20.37,56.16,0,0,0.004,0,13.55
11/5/23 3:00,20.14,56.43,0,0,0.004,0,13.03
11/5/23 3:30,19.84,56.23,0,0,0.004,0,13.24
11/5/23 4:00,19.7,55.41,0,0,0.004,0,13.45
11/5/23 4:30,19.58,57.22,0,0,0.004,0,12.54
11/5/23 5:00,19.36,56.09,0,0,0.004,0,13
11/5/23 5:30,19.19,56.57,0,0,0.004,0,12.15
11/5/23 6:00,18.94,57.6,0,0,0.003,0,12.41
11/5/23 6:30,18.82,57.16,0.009,0.009,0.003,0.006,12.61
11/5/23 7:00,18.84,54.9,0.061,0.067,0.019,0.055,13.42
11/5/23 7:30,19.27,43.88,0.154,0.213,0.19,0.223,17.55
11/5/23 8:00,20.58,29.61,0.227,0.348,0.327,0.367,23.92
11/5/23 8:30,22.87,24.35,0.335,0.466,0.437,0.485,33.79
11/5/23 9:00,25.5,21.62,0.424,0.577,0.533,0.588,41.42
11/5/23 9:30,28.1,18.44,0.495,0.671,0.607,0.67,45.08
11/5/23 10:00,30.25,17.59,0.554,0.746,0.662,0.73,48.35
11/5/23 10:30,31.9,15.75,0.598,0.808,0.704,0.776,49.36
11/5/23 11:00,32.98,13.56,0.624,0.846,0.723,0.801,51.36
11/5/23 11:30,33.88,14.11,0.629,0.858,0.726,0.804,53.28
11/5/23 12:00,34.6,10.83,0.624,0.857,0.722,0.8,54.51
11/5/23 12:30,35.38,11.18,0.603,0.832,0.703,0.775,55.3
11/5/23 13:00,36.06,10.02,0.567,0.794,0.67,0.742,53.06
11/5/23 13:30,36.57,8.52,0.518,0.734,0.627,0.691,51.46
11/5/23 14:00,36.76,6.609,0.448,0.648,0.556,0.615,48.64
11/5/23 14:30,36.9,4.463,0.349,0.52,0.447,0.497,45.93
11/5/23 15:00,36.94,15.53,0.237,0.344,0.291,0.329,40.63
11/5/23 15:30,36.03,16.49,0.185,0.27,0.225,0.258,34.58
11/5/23 16:00,34.62,20.45,0.118,0.173,0.129,0.156,30.23
11/5/23 16:30,33.06,22.36,0.052,0.078,0.022,0.055,27.09
11/5/23 17:00,31.49,26.65,0.008,0.006,0.004,0.005,23.33
11/5/23 17:30,30,28.9,0,0,0.005,0,21.56
11/5/23 18:00,28.75,32.87,0,0,0.005,0,20.85
11/5/23 18:30,27.76,36.48,0,0,0.005,0,20.19
11/5/23 19:00,26.99,39,0,0,0.005,0,19.15
11/5/23 19:30,26.34,42.48,0,0,0.005,0,18.61
11/5/23 20:00,25.8,44.87,0,0,0.005,0,17.84
11/5/23 20:30,25.21,47.07,0,0,0.005,0,16.95
11/5/23 21:00,24.6,49.93,0,0,0.005,0,16.49
11/5/23 21:30,23.92,50.48,0,0,0.004,0,16.21
11/5/23 22:00,23.38,50.07,0,0,0.004,0,15.97
11/5/23 22:30,22.94,49.28,0,0,0.005,0,15.72
11/5/23 23:00,22.55,50.34,0,0,0.004,0,14.99
11/5/23 23:30,22.14,51,0,0,0.004,0,14.81
11/6/23 0:00,21.79,51.58,0,0,0.004,0,14.67
11/6/23 0:30,21.47,51.44,0,0,0.004,0,14.23
11/6/23 1:00,21.1,53.49,0,0,0.004,0,14
11/6/23 1:30,20.78,51.99,0,0,0.004,0,14.07
11/6/23 2:00,20.52,53.36,0,0,0.004,0,13.38
11/6/23 2:30,20.18,54.45,0,0,0.004,0,12.92
11/6/23 3:00,19.88,53.39,0,0,0.004,0,13.03
11/6/23 3:30,19.64,53.29,0,0,0.004,0,12.53
11/6/23 4:00,19.36,53.12,0,0,0.003,0,12.09
11/6/23 4:30,19.03,53.5,0,0,0.003,0,11.88
11/6/23 5:00,18.75,54.05,0,0,0.003,0,11.74
11/6/23 5:30,18.48,53.86,0,0,0.003,0,11.43
11/6/23 6:00,18.27,53.79,0,0,0.003,0,11.2
11/6/23 6:30,18.09,54.1,0.006,0.006,0.003,0.004,11.12
11/6/23 7:00,18.07,52.22,0.046,0.054,0.016,0.048,12.62
11/6/23 7:30,18.58,43.48,0.128,0.2,0.183,0.214,17.06
11/6/23 8:00,19.94,29.61,0.221,0.326,0.309,0.348,23.19
11/6/23 8:30,22.24,26.54,0.323,0.45,0.423,0.469,32.31
11/6/23 9:00,25.11,22.1,0.409,0.563,0.519,0.573,38.35
11/6/23 9:30,28.04,14.59,0.482,0.659,0.593,0.655,43.2
11/6/23 10:00,30.6,10.02,0.541,0.737,0.65,0.718,46.49
11/6/23 10:30,32.82,7.02,0.589,0.801,0.693,0.764,50.09
11/6/23 11:00,34.43,4.702,0.616,0.841,0.715,0.79,52.34
11/6/23 11:30,35.64,3.066,0.629,0.866,0.734,0.807,52.67
11/6/23 12:00,36.51,2.964,0.625,0.866,0.729,0.804,53.56
11/6/23 12:30,37.18,4.871,0.608,0.852,0.716,0.792,52.28
11/6/23 13:00,37.53,7.767,0.57,0.81,0.689,0.759,50.09
11/6/23 13:30,37.36,7.767,0.52,0.749,0.642,0.708,47.83
11/6/23 14:00,36.99,5.893,0.455,0.67,0.577,0.637,45.62
11/6/23 14:30,36.57,3.952,0.382,0.576,0.498,0.551,43.45
11/6/23 15:00,36.06,4.634,0.298,0.465,0.399,0.444,39.85
11/6/23 15:30,35.36,6.474,0.21,0.338,0.281,0.318,36.55
11/6/23 16:00,34.48,10.36,0.125,0.208,0.151,0.18,31.36
11/6/23 16:30,33.19,17.04,0.049,0.077,0.015,0.046,27.48
11/6/23 17:00,31.72,20.65,0.006,0.005,0.002,0.004,23.79
11/6/23 17:30,30.18,28.97,0,0,0.004,0,21.96
11/6/23 18:00,28.92,36.62,0,0,0.005,0,20.99
11/6/23 18:30,27.92,40.03,0,0,0.005,0,20.58
11/6/23 19:00,27.14,40.98,0,0,0.005,0,20.09
11/6/23 19:30,26.56,42.55,0,0,0.005,0,19.98
11/6/23 20:00,26.12,44.39,0,0,0.005,0,19.45
11/6/23 20:30,25.74,44.54,0,0,0.005,0,19.25
11/6/23 21:00,25.43,45.36,0,0,0.005,0,18.85
11/6/23 21:30,25.15,47.68,0,0,0.005,0,17.77
11/6/23 22:00,24.72,50.07,0,0,0.005,0,16.91
11/6/23 22:30,24.13,51.57,0,0,0.005,0,16.66
11/6/23 23:00,23.62,51.06,0,0,0.005,0,16.64
11/6/23 23:30,23.2,52.9,0,0,0.005,0,15.64
11/7/23 0:00,22.67,53.96,0,0,0.004,0,15.39
11/7/23 0:30,22.21,54.44,0,0,0.004,0,15.03
11/7/23 1:00,21.8,55.33,0,0,0.004,0,14.32
11/7/23 1:30,21.38,54.51,0,0,0.004,0,14.19
11/7/23 2:00,20.99,55.54,0,0,0.004,0,13.69
11/7/23 2:30,20.58,54.18,0,0,0.004,0,13.66
11/7/23 3:00,20.28,54.93,0,0,0.004,0,13.38
11/7/23 3:30,20,53.84,0,0,0.004,0,13.38
11/7/23 4:00,19.84,52.13,0,0,0.004,0,13.46
11/7/23 4:30,19.81,51.11,0,0,0.004,0,13.45
11/7/23 5:00,19.79,52.99,0,0,0.004,0,13.4
11/7/23 5:30,19.72,54.15,0,0,0.004,0,12.91
11/7/23 6:00,19.59,55.27,0,0,0.004,0,12.75
11/7/23 6:30,19.45,54.83,0.006,0.006,0.004,0.004,13.34
11/7/23 7:00,19.57,53.84,0.041,0.052,0.014,0.047,14.63
11/7/23 7:30,20.16,45.1,0.121,0.197,0.176,0.207,19.01
11/7/23 8:00,21.58,30.87,0.226,0.332,0.31,0.348,25.22
11/7/23 8:30,23.82,28.72,0.327,0.458,0.426,0.473,32.98
11/7/23 9:00,26.44,26.25,0.41,0.568,0.52,0.575,39.22
11/7/23 9:30,28.85,21.51,0.483,0.661,0.595,0.657,44.15
11/7/23 10:00,30.6,17.93,0.545,0.74,0.656,0.722,48.29
11/7/23 10:30,32.18,11.86,0.596,0.811,0.601,0.663,52.5
11/7/23 11:00,33.43,8.72,0.616,0.84,0.717,0.794,52.6
11/7/23 11:30,34.43,5.929,0.625,0.857,0.726,0.802,53.61
11/7/23 12:00,35.45,7.223,0.618,0.854,0.718,0.792,55.21
11/7/23 12:30,35.98,7.462,0.602,0.841,0.708,0.782,53.87
11/7/23 13:00,35.96,6.405,0.564,0.795,0.67,0.74,53.2
11/7/23 13:30,36.25,5.588,0.517,0.739,0.629,0.692,52.06
11/7/23 14:00,36.5,7.087,0.449,0.649,0.555,0.614,49.59
11/7/23 14:30,36.24,7.428,0.371,0.551,0.474,0.525,45.61
11/7/23 15:00,35.6,8.04,0.276,0.417,0.357,0.4,41.57
11/7/23 15:30,34.96,14.38,0.196,0.301,0.251,0.286,37.57
11/7/23 16:00,33.92,16.29,0.103,0.145,0.106,0.133,30.6
11/7/23 16:30,32.85,21.88,0.059,0.073,0.026,0.062,27.99
11/7/23 17:00,31.86,30.47,0.007,0.005,0.004,0.005,24.87
11/7/23 17:30,30.49,35.51,0,0,0.005,0,22.41
11/7/23 18:00,29.1,38.28,0,0,0.005,0,21.24
11/7/23 18:30,28.03,40.44,0,0,0.005,0,20.46
11/7/23 19:00,27.21,41.32,0,0,0.005,0,19.89
11/7/23 19:30,26.56,43.16,0,0,0.005,0,19.41
11/7/23 20:00,26.05,43.98,0,0,0.005,0,18.83
11/7/23 20:30,25.61,44.47,0,0,0.005,0,18.95
11/7/23 21:00,25.31,45.63,0,0,0.005,0,18.59
11/7/23 21:30,25.05,46.38,0,0,0.005,0,18.14
11/7/23 22:00,24.75,47.68,0,0,0.005,0,17.87
11/7/23 22:30,24.43,49.73,0,0,0.005,0,17.05
11/7/23 23:00,23.94,51.19,0,0,0.005,0,16.42
11/7/23 23:30,23.41,52.66,0,0,0.005,0,15.91
11/8/23 0:00,23.00333333,52.89,0,0,0.004833333,0,15.685
11/8/23 0:30,22.67,53.65,0,0,0.005,0,15.26
11/8/23 1:00,21.98,54.92,0,0,0.005,0,14.72
11/8/23 1:30,21.59,55.19,0,0,0.004,0,14.75
11/8/23 2:00,21.29,56.01,0,0,0.004,0,14.41
11/8/23 2:30,21.02,55.74,0,0,0.004,0,14.52
11/8/23 3:00,20.85,55.81,0,0,0.004,0,14.31
11/8/23 3:30,20.68,55.99,0,0,0.004,0,14.07
11/8/23 4:00,20.52,56.16,0,0,0.004,0,13.73
11/8/23 4:30,20.36,56.98,0,0,0.004,0,13.72
11/8/23 5:00,20.22,56.36,0,0,0.004,0,13.85
11/8/23 5:30,20.06,56.64,0,0,0.004,0,13.47
11/8/23 6:00,19.88,56.77,0,0,0.004,0,13.67
11/8/23 6:30,19.83,56.36,0.006,0.005,0.004,0.003,13.83
11/8/23 7:00,19.91,56.29,0.043,0.049,0.012,0.044,14.81
11/8/23 7:30,20.42,52.27,0.137,0.187,0.165,0.196,18.7
11/8/23 8:00,21.73,41.82,0.215,0.317,0.292,0.33,24.47
11/8/23 8:30,23.96,35.06,0.314,0.437,0.402,0.448,33.29
11/8/23 9:00,26.56,25.3,0.395,0.546,0.498,0.551,39.52
11/8/23 9:30,29.1,21.81,0.407,0.553,0.497,0.551,42.99
11/8/23 10:00,30.78,25.09,0.391,0.513,0.461,0.513,42.84
11/8/23 10:30,31.71,23.79,0.413,0.524,0.456,0.509,43.43
11/8/23 11:00,32.42,14.79,0.603,0.807,0.689,0.762,48.43
11/8/23 11:30,33.46,14.45,0.316,0.42,0.356,0.402,44.74
